url,scraped_at,brand,brand_slug,product_name,from_cache,ingredients,form,life_stage,price,pack_size,price_per_kg,jsonld,analytical_constituents
https://www.applaws.com/products/applaws|adult_chicken__lamb|dry,2025-09-10T19:04:49.285729,Applaws,applaws,Adult Chicken  Lamb,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,33.75081127651422,2kg,16.87540563825711,"{'@type': 'Product', 'name': 'Adult Chicken  Lamb', 'brand': {'@type': 'Brand', 'name': 'Applaws'}, 'offers': {'@type': 'Offer', 'price': 33.75081127651422, 'priceCurrency': 'EUR'}}",
https://www.applaws.com/products/applaws|adult_chicken_breast_in_broth|wet,2025-09-10T19:04:49.285768,Applaws,applaws,Adult Chicken Breast in Broth,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,43.03959078560239,2kg,21.519795392801196,,
"https://www.applaws.com/products/applaws|adult_chicken,_beef_liver__vegetables|wet",2025-09-10T19:04:49.285801,Applaws,applaws,"Adult Chicken, Beef Liver  Vegetables",False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,43.20673124551802,2kg,21.60336562275901,,
"https://www.applaws.com/products/applaws|adult_chicken,_ham__vegetables|wet",2025-09-10T19:04:49.285834,Applaws,applaws,"Adult Chicken, Ham  Vegetables",False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,26.45450727645357,2kg,13.227253638226784,"{'@type': 'Product', 'name': 'Adult Chicken, Ham  Vegetables', 'brand': {'@type': 'Brand', 'name': 'Applaws'}, 'offers': {'@type': 'Offer', 'price': 26.45450727645357, 'priceCurrency': 'EUR'}}",
"https://www.applaws.com/products/applaws|adult_chicken,_salmon__vegetables|wet",2025-09-10T19:04:49.285871,Applaws,applaws,"Adult Chicken, Salmon  Vegetables",False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,40.42574114552038,2kg,20.21287057276019,"{'@type': 'Product', 'name': 'Adult Chicken, Salmon  Vegetables', 'brand': {'@type': 'Brand', 'name': 'Applaws'}, 'offers': {'@type': 'Offer', 'price': 40.42574114552038, 'priceCurrency': 'EUR'}}",
"https://www.applaws.com/products/applaws|adult_chicken,_tuna__vegetables|wet",2025-09-10T19:04:49.285908,Applaws,applaws,"Adult Chicken, Tuna  Vegetables",False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,27.581473501462554,2kg,13.790736750731277,,
https://www.applaws.com/products/applaws|adult_chicken|dry,2025-09-10T19:04:49.285941,Applaws,applaws,Adult Chicken,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,34.70764269573851,2kg,17.353821347869253,,
https://www.applaws.com/products/applaws|adult_large_breed_chicken|dry,2025-09-10T19:04:49.285974,Applaws,applaws,Adult Large Breed Chicken,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,,38.90042575383455,2kg,19.450212876917274,,
https://www.applaws.com/products/applaws|applaws_adult_chicken_(dry)|dry,2025-09-10T19:04:49.286023,Applaws,applaws,Applaws Adult Chicken (Dry),False,,,,28.638965603689513,2kg,14.319482801844757,,
https://www.applaws.com/products/applaws|applaws_taste_toppers_in_gravy|wet,2025-09-10T19:04:49.286296,Applaws,applaws,Applaws Taste Toppers in Gravy,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.applaws.com/products/applaws|applaws_taste_toppers_mixed_pack|wet,2025-09-10T19:04:49.286327,Applaws,applaws,Applaws Taste Toppers Mixed Pack,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,"{'@type': 'Product', 'name': 'Applaws Taste Toppers Mixed Pack', 'brand': {'@type': 'Brand', 'name': 'Applaws'}, 'offers': {'@type': 'Offer', 'price': 32.700978447574975, 'priceCurrency': 'EUR'}}","Crude Protein: 27.1%, Crude Fat: 12.5%, Crude Fiber: 4.9%, Crude Ash: 6.2%, Moisture: 8.3%"
https://www.applaws.com/products/applaws|puppy_chicken|dry,2025-09-10T19:04:49.286372,Applaws,applaws,Puppy Chicken,False,"chicken, chicken meal, dha, calcium, rice, barley, peas, sweet potato",,,39.63017765977756,2kg,19.81508882988878,,
https://www.applaws.com/products/applaws|puppy_large_breed_chicken|dry,2025-09-10T19:04:49.286404,Applaws,applaws,Puppy Large Breed Chicken,False,"chicken, chicken meal, dha, calcium, rice, barley, peas, sweet potato",,,36.31461876624164,2kg,18.15730938312082,,
https://www.applaws.com/products/applaws|senior_chicken|dry,2025-09-10T19:04:49.286436,Applaws,applaws,Senior Chicken,False,"chicken, chicken meal, glucosamine, chondroitin, rice, barley, peas, sweet potato",,,42.15342709824536,2kg,21.07671354912268,,
https://www.applaws.com/products/applaws|taste_toppers_jelly_tin_selection|unknown,2025-09-10T19:04:49.286466,Applaws,applaws,Taste Toppers Jelly Tin Selection,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,adult,41.89795203518462,2kg,20.94897601759231,,
