url,scraped_at,brand,brand_slug,product_name,from_cache,ingredients,form,life_stage,price,pack_size,price_per_kg,jsonld,analytical_constituents
https://www.arion.com/products/arion|arion_original_high_energy_all_breeds_chicken|dry,2025-09-10T19:04:49.288116,Arion,arion,Arion Original High Energy All Breeds Chicken,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.arion.com/products/arion|arion_original_sensitive_large_breed_lamb|dry,2025-09-10T19:04:49.288225,Arion,arion,Arion Original Sensitive Large Breed Lamb,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.arion.com/products/arion|arion_original_sensitive_medium_breed_lamb|dry,2025-09-10T19:04:49.288253,Arion,arion,Arion Original Sensitive Medium Breed Lamb,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.arion.com/products/arion|arion_original_sensitive_small_breed_lamb|dry,2025-09-10T19:04:49.288282,Arion,arion,Arion Original Sensitive Small Breed Lamb,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.arion.com/products/arion|arion_original_skin_&_coat_large_breed_salmon|dry,2025-09-10T19:04:49.288311,Arion,arion,Arion Original Skin & Coat Large Breed Salmon,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.arion.com/products/arion|arion_original_skin_&_coat_medium_breed_salmon|dry,2025-09-10T19:04:49.288340,Arion,arion,Arion Original Skin & Coat Medium Breed Salmon,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",,adult,,,,,
https://www.arion.com/products/arion|care_digestion|unknown,2025-09-10T19:04:49.288368,Arion,arion,Care Digestion,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",wet,adult,10.921330250034783,2kg,5.460665125017392,,
https://www.arion.com/products/arion|care_hypoallergenic|unknown,2025-09-10T19:04:49.288412,Arion,arion,Care Hypoallergenic,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,adult,11.025233306654519,2kg,5.512616653327259,,
https://www.arion.com/products/arion|care_joint|unknown,2025-09-10T19:04:49.288455,Arion,arion,Care Joint,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,adult,9.526008042353558,2kg,4.763004021176779,,
https://www.arion.com/products/arion|care_weight|unknown,2025-09-10T19:04:49.288498,Arion,arion,Care Weight,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,adult,17.47674669006383,2kg,8.738373345031915,"{'@type': 'Product', 'name': 'Care Weight', 'brand': {'@type': 'Brand', 'name': 'Arion'}, 'offers': {'@type': 'Offer', 'price': 17.47674669006383, 'priceCurrency': 'EUR'}}",
https://www.arion.com/products/arion|fresh_adult_active|unknown,2025-09-10T19:04:49.288544,Arion,arion,Fresh Adult Active,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,,11.38198372863552,2kg,5.69099186431776,"{'@type': 'Product', 'name': 'Fresh Adult Active', 'brand': {'@type': 'Brand', 'name': 'Arion'}, 'offers': {'@type': 'Offer', 'price': 11.38198372863552, 'priceCurrency': 'EUR'}}",
https://www.arion.com/products/arion|fresh_adult_medium_large|unknown,2025-09-10T19:04:49.288589,Arion,arion,Fresh Adult Medium Large,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,,16.706302533069515,2kg,8.353151266534757,,
https://www.arion.com/products/arion|fresh_adult_sensitive|unknown,2025-09-10T19:04:49.288631,Arion,arion,Fresh Adult Sensitive,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,,10.03477007930289,2kg,5.017385039651445,,
https://www.arion.com/products/arion|fresh_adult_small|unknown,2025-09-10T19:04:49.288676,Arion,arion,Fresh Adult Small,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,,12.979686280428385,2kg,6.489843140214193,"{'@type': 'Product', 'name': 'Fresh Adult Small', 'brand': {'@type': 'Brand', 'name': 'Arion'}, 'offers': {'@type': 'Offer', 'price': 12.979686280428385, 'priceCurrency': 'EUR'}}",
https://www.arion.com/products/arion|fresh_junior|unknown,2025-09-10T19:04:49.288724,Arion,arion,Fresh Junior,False,"chicken, chicken meal, rice, barley, peas, sweet potato, chicken fat, flaxseed",dry,,11.68645557991519,2kg,5.843227789957595,,
https://www.arion.com/products/arion|fresh_senior_light|unknown,2025-09-10T19:04:49.288769,Arion,arion,Fresh Senior Light,False,"chicken, chicken meal, glucosamine, chondroitin, rice, barley, peas, sweet potato",dry,,11.326700311150379,2kg,5.6633501555751895,"{'@type': 'Product', 'name': 'Fresh Senior Light', 'brand': {'@type': 'Brand', 'name': 'Arion'}, 'offers': {'@type': 'Offer', 'price': 11.326700311150379, 'priceCurrency': 'EUR'}}",
