product_key,source,fetched_at,confidence,form,form_from,form_confidence,life_stage,life_stage_from,life_stage_confidence,price_eur,price_eur_from,price_eur_confidence,price_per_kg_eur,price_per_kg_eur_from,price_per_kg_eur_confidence
aatu|angus_beef|unknown,manufacturer,2025-09-10T19:05:36.164736,0.8,dry,enrichment_manuf,0.7200000000000001,adult,enrichment_manuf,0.7200000000000001,18.087663132047975,enrichment_manuf,0.7200000000000001,9.043831566023988,enrichment_manuf,0.7200000000000001
aatu|duck__turkey|unknown,manufacturer,2025-09-10T19:05:36.164782,0.8,dry,enrichment_manuf,0.7200000000000001,adult,enrichment_manuf,0.7200000000000001,12.920347527007232,enrichment_manuf,0.7200000000000001,6.460173763503616,enrichment_manuf,0.7200000000000001
aatu|aatu_free_run_chicken|dry,manufacturer,2025-09-10T19:05:36.164812,0.8,,,,adult,enrichment_manuf,0.7200000000000001,8.48633657847864,enrichment_manuf,0.7200000000000001,4.24316828923932,enrichment_manuf,0.7200000000000001
aatu|aatu_free_run_chicken|dry,manufacturer,2025-09-10T19:05:36.164843,0.8,,,,adult,enrichment_manuf,0.7200000000000001,9.209187367227235,enrichment_manuf,0.7200000000000001,4.6045936836136185,enrichment_manuf,0.7200000000000001
aatu|aatu_free_run_chicken|dry,manufacturer,2025-09-10T19:05:36.164869,0.8,,,,adult,enrichment_manuf,0.7200000000000001,9.619362340563615,enrichment_manuf,0.7200000000000001,4.809681170281808,enrichment_manuf,0.7200000000000001
aatu|pork__wild_boar|unknown,manufacturer,2025-09-10T19:05:36.164895,0.8,dry,enrichment_manuf,0.7200000000000001,adult,enrichment_manuf,0.7200000000000001,12.251577818475823,enrichment_manuf,0.7200000000000001,6.125788909237912,enrichment_manuf,0.7200000000000001
aatu|aatu_puppy_salmon|dry,manufacturer,2025-09-10T19:05:36.164922,0.8,,,,,,,17.54574984796738,enrichment_manuf,0.7200000000000001,8.77287492398369,enrichment_manuf,0.7200000000000001
aatu|tuna__salmon|unknown,manufacturer,2025-09-10T19:05:36.164946,0.8,wet,enrichment_manuf,0.7200000000000001,adult,enrichment_manuf,0.7200000000000001,13.137283233320147,enrichment_manuf,0.7200000000000001,6.5686416166600745,enrichment_manuf,0.7200000000000001
antelope|grain_free_adult_fresh_beef|unknown,manufacturer,2025-09-10T19:05:36.164973,0.8,dry,enrichment_manuf,0.7200000000000001,,,,18.515694330963026,enrichment_manuf,0.7200000000000001,9.257847165481513,enrichment_manuf,0.7200000000000001
antelope|grain_free_adult_fresh_beef|unknown,manufacturer,2025-09-10T19:05:36.164998,0.8,wet,enrichment_manuf,0.7200000000000001,,,,10.145106934884543,enrichment_manuf,0.7200000000000001,5.072553467442272,enrichment_manuf,0.7200000000000001
antelope|grain_free_adult_fresh_beef|unknown,manufacturer,2025-09-10T19:05:36.165023,0.8,dry,enrichment_manuf,0.7200000000000001,,,,9.595597076704722,enrichment_manuf,0.7200000000000001,4.797798538352361,enrichment_manuf,0.7200000000000001
antelope|grain_free_adult_fresh_beef|unknown,manufacturer,2025-09-10T19:05:36.165049,0.8,wet,enrichment_manuf,0.7200000000000001,,,,9.214638964250849,enrichment_manuf,0.7200000000000001,4.607319482125424,enrichment_manuf,0.7200000000000001
aldi|adult_dry_with_beef__vegetables|dry,manufacturer,2025-09-10T19:05:36.165074,0.8,,,,,,,19.421886241142424,enrichment_manuf,0.7200000000000001,9.710943120571212,enrichment_manuf,0.7200000000000001
